minute_start,ecg_id,Accel_LN_X_CAL,Accel_LN_Y_CAL,Accel_LN_Z_CAL,Accel_WR_X_CAL,Accel_WR_Y_CAL,Accel_WR_Z_CAL,Activity_Accel_Magnitude_CAL,Activity_Intensity_Raw_CAL,Activity_Intensity_Scaled_CAL,Activity_Percentage_Active_CAL,Activity_Percentage_Sedentary_CAL,Activity_Step_Count_CAL,AccelMag_std,HRV,source_file
2023-06-05 09:05:00+02:00,SL090,0.0628712787022905,9.895917139955404,6.046807357772242,-0.7073795265286895,9.688385663801586,1.519705193483762,9.941855232677648,0.0,0.0,0.0,1.0,0.0,0.1421425804707839,True,2306_HeatAcc_Session2_S69AF_SL090_Activity_1min.csv
2023-06-05 09:06:00+02:00,SL090,-0.2065118112916401,9.87284991376963,6.289346861668331,-1.034004802544699,9.68765499888182,2.2726680984346754,10.008272636970624,0.0,0.0,0.0,1.0,0.0,0.0856958870043393,True,2306_HeatAcc_Session2_S69AF_SL090_Activity_1min.csv
2023-06-05 09:07:00+02:00,SL090,-0.2053029614309416,9.860154492147547,6.304788177004023,-1.0354895619533488,9.67097496326592,2.319618547448354,10.008750426856462,0.0,0.0,0.0,1.0,0.0,0.076688864261514,True,2306_HeatAcc_Session2_S69AF_SL090_Activity_1min.csv
2023-06-05 09:08:00+02:00,SL090,-0.0464795587280986,9.818137573004542,6.422502760795564,-0.838905569791911,9.634534499382516,2.688575454015945,10.045147352046834,0.0,0.0,0.0,1.0,0.0,0.0733356043597738,True,2306_HeatAcc_Session2_S69AF_SL090_Activity_1min.csv
2023-06-05 09:09:00+02:00,SL090,0.0301604548110911,9.820928062003189,6.435141475980005,-0.7468721478143516,9.638033270615022,2.724318780826643,10.04758336943662,0.0,0.0,0.0,1.0,0.0,0.069902627147776,True,2306_HeatAcc_Session2_S69AF_SL090_Activity_1min.csv
2023-06-05 09:10:00+02:00,SL090,0.0456760256235518,9.839734962064425,6.395498273590477,-0.7228731161050235,9.659166418096648,2.601105777017372,10.040783055031076,0.0,0.0,0.0,1.0,0.0,0.1595388273519644,True,2306_HeatAcc_Session2_S69AF_SL090_Activity_1min.csv
2023-06-05 09:11:00+02:00,SL090,0.3109068014371475,9.849076769146809,6.365449336001455,-0.3983913529843327,9.663684775232928,2.5117338226051595,10.03434963097818,0.0,0.0,0.0,1.0,0.0,0.1298355603924169,True,2306_HeatAcc_Session2_S69AF_SL090_Activity_1min.csv
2023-06-05 09:12:00+02:00,SL090,0.0168688163746936,9.797514636470908,6.158700757919578,-0.7600924183761052,9.591229921202784,1.8728234565078603,9.973512816907776,0.0,0.0,0.0,1.0,0.0,0.1963713935958329,True,2306_HeatAcc_Session2_S69AF_SL090_Activity_1min.csv
2023-06-05 09:13:00+02:00,SL090,0.067277440825042,9.817555710780972,5.261844929807824,-0.7013716531375789,9.537713856199588,-0.9029323132895224,9.725007137719118,0.0,0.0,0.0,1.0,0.0,0.1607703306325199,True,2306_HeatAcc_Session2_S69AF_SL090_Activity_1min.csv
2023-06-05 09:14:00+02:00,SL090,0.2171019410039205,9.812654256194362,6.476711924606664,-0.510359688846582,9.635254640948022,2.8589718929660606,10.064898961228788,0.0,0.0,0.0,1.0,0.0,0.0570166822411153,True,2306_HeatAcc_Session2_S69AF_SL090_Activity_1min.csv
2023-06-05 09:15:00+02:00,SL090,0.0808665017699918,9.795913417899609,6.233992069075065,-0.6811231820231907,9.59515885003792,2.1061841508528767,9.995155135442303,0.0,0.0,0.0,1.0,0.0,0.1702504499005481,True,2306_HeatAcc_Session2_S69AF_SL090_Activity_1min.csv
2023-06-05 09:16:00+02:00,SL090,0.0957200554413151,9.82661949989207,6.435106395064814,-0.6608112349229865,9.649275197785991,2.727997251567143,10.053783807264818,0.0,0.0,0.0,1.0,0.0,0.0635994181484432,True,2306_HeatAcc_Session2_S69AF_SL090_Activity_1min.csv
2023-06-05 09:17:00+02:00,SL090,-0.0279175751917153,9.78437498220904,6.4882536962499495,-0.8127236867789159,9.60433970276208,2.8922251406523736,10.064788455438336,0.0,0.0,0.0,1.0,0.0,0.0576627093502462,True,2306_HeatAcc_Session2_S69AF_SL090_Activity_1min.csv
2023-06-05 09:18:00+02:00,SL090,0.0221490083507306,9.766846124171735,6.157869655986203,-0.7556227503688739,9.553042569486353,1.8633895296029903,9.972363742745058,0.0,0.0,0.0,1.0,0.0,0.1940603848284176,True,2306_HeatAcc_Session2_S69AF_SL090_Activity_1min.csv
2023-06-05 09:19:00+02:00,SL090,-1.2925341306619418,9.655807039661989,6.264736949706965,-2.360136060037007,9.451996283018383,2.191896679917481,9.987271356627852,0.0,0.0,0.0,1.0,0.0,0.0646731760843734,True,2306_HeatAcc_Session2_S69AF_SL090_Activity_1min.csv
2023-06-05 09:20:00+02:00,SL090,-1.3836358014886083,9.622498184623762,6.27772278070255,-2.4719777638682223,9.417682085034029,2.2311337078918405,9.990513866780033,0.0,0.0,0.0,1.0,0.0,0.0529699534074012,True,2306_HeatAcc_Session2_S69AF_SL090_Activity_1min.csv
2023-06-05 09:21:00+02:00,SL090,-1.4249597213397476,9.59992086094218,6.300779477171644,-2.5215458596792386,9.3951904588779,2.299415361396486,9.997417319125272,0.0,0.0,0.0,1.0,0.0,0.0528696150987755,True,2306_HeatAcc_Session2_S69AF_SL090_Activity_1min.csv
